scenario,model_selection,ground_truth_selection,A_attr1,A_attr2,A_attr3,A_attr4,A_attr5,B_attr1,B_attr2,B_attr3,B_attr4,B_attr5
olive_pitter,A,B,40.0,85.0,96.0,5.0,6.0,26.0,72.0,93.0,5.0,10.0
olive_pitter,A,A,29.0,81.0,92.0,4.0,4.0,15.0,70.0,99.0,7.0,5.0
olive_pitter,A,A,33.0,79.0,92.0,1.0,4.0,22.0,92.0,96.0,14.0,4.0
olive_pitter,A,A,47.0,88.0,91.0,3.0,6.0,49.0,81.0,98.0,6.0,9.0
olive_pitter,A,B,13.0,85.0,99.0,4.0,3.0,11.0,75.0,93.0,11.0,3.0
olive_pitter,A,A,26.0,76.0,96.0,13.0,7.0,18.0,92.0,100.0,9.0,2.0
olive_pitter,A,A,42.0,96.0,93.0,2.0,3.0,31.0,96.0,96.0,14.0,3.0
olive_pitter,A,B,23.0,92.0,96.0,6.0,7.0,24.0,72.0,94.0,1.0,7.0
olive_pitter,A,A,23.0,85.0,96.0,4.0,5.0,11.0,98.0,96.0,15.0,2.0
olive_pitter,A,B,35.0,92.0,93.0,1.0,2.0,16.0,93.0,91.0,12.0,5.0
olive_pitter,A,B,32.0,88.0,96.0,10.0,6.0,23.0,92.0,93.0,11.0,8.0
olive_pitter,A,A,41.0,79.0,98.0,15.0,5.0,21.0,86.0,99.0,2.0,1.0
olive_pitter,A,B,29.0,90.0,98.0,5.0,10.0,19.0,93.0,91.0,0.0,2.0
olive_pitter,A,B,12.0,85.0,96.0,3.0,9.0,25.0,74.0,92.0,11.0,9.0
olive_pitter,A,A,16.0,71.0,98.0,4.0,10.0,30.0,89.0,93.0,12.0,5.0
olive_pitter,A,B,23.0,97.0,91.0,11.0,2.0,36.0,82.0,99.0,1.0,6.0
olive_pitter,A,B,26.0,98.0,99.0,9.0,3.0,20.0,78.0,94.0,3.0,3.0
olive_pitter,A,B,40.0,89.0,93.0,15.0,3.0,33.0,75.0,99.0,13.0,3.0
olive_pitter,A,B,40.0,95.0,93.0,5.0,5.0,46.0,75.0,97.0,9.0,5.0
olive_pitter,A,A,33.0,96.0,92.0,13.0,4.0,41.0,96.0,92.0,13.0,10.0
olive_pitter,A,A,22.0,71.0,91.0,15.0,1.0,46.0,75.0,97.0,1.0,3.0
olive_pitter,A,A,37.0,73.0,93.0,14.0,7.0,45.0,99.0,90.0,4.0,8.0
olive_pitter,A,A,38.0,71.0,95.0,3.0,5.0,14.0,71.0,100.0,5.0,9.0
olive_pitter,A,A,15.0,85.0,91.0,6.0,3.0,37.0,74.0,97.0,8.0,2.0
olive_pitter,A,A,24.0,85.0,99.0,5.0,3.0,49.0,96.0,97.0,4.0,3.0
olive_pitter,A,A,21.0,72.0,90.0,8.0,5.0,32.0,81.0,90.0,10.0,7.0
olive_pitter,A,B,32.0,86.0,97.0,15.0,9.0,39.0,82.0,93.0,6.0,10.0
olive_pitter,A,A,25.0,82.0,94.0,2.0,10.0,10.0,88.0,99.0,4.0,6.0
wood_burner,B,A,882.0,40.0,10.0,4.0,43.0,1024.0,110.0,6.0,9.0,20.0
wood_burner,B,A,976.0,73.0,13.0,12.0,5.0,1011.0,105.0,18.0,8.0,50.0
wood_burner,B,B,832.0,81.0,24.0,6.0,37.0,888.0,70.0,20.0,9.0,19.0
wood_burner,A,A,970.0,72.0,11.0,9.0,17.0,1068.0,65.0,23.0,8.0,26.0
wood_burner,A,A,827.0,30.0,28.0,8.0,29.0,935.0,100.0,11.0,5.0,42.0
wood_burner,A,B,911.0,82.0,26.0,11.0,44.0,765.0,55.0,26.0,10.0,11.0
wood_burner,A,A,804.0,41.0,8.0,6.0,41.0,932.0,63.0,7.0,7.0,50.0
wood_burner,A,B,993.0,62.0,17.0,10.0,39.0,802.0,86.0,14.0,8.0,16.0
wood_burner,B,B,880.0,51.0,15.0,3.0,14.0,950.0,21.0,9.0,9.0,17.0
wood_burner,B,A,863.0,40.0,26.0,4.0,34.0,1051.0,36.0,16.0,10.0,33.0
wood_burner,A,A,880.0,20.0,16.0,6.0,37.0,853.0,58.0,21.0,10.0,21.0
wood_burner,A,B,885.0,76.0,28.0,5.0,49.0,999.0,54.0,22.0,6.0,8.0
wood_burner,A,B,1015.0,55.0,18.0,7.0,46.0,1015.0,18.0,20.0,7.0,26.0
wood_burner,B,A,1044.0,59.0,17.0,11.0,25.0,922.0,69.0,26.0,9.0,38.0
wood_burner,B,B,891.0,19.0,22.0,8.0,40.0,1019.0,27.0,11.0,4.0,42.0
wood_burner,A,A,786.0,24.0,24.0,8.0,7.0,988.0,90.0,17.0,3.0,36.0
wood_burner,B,B,896.0,76.0,30.0,10.0,44.0,801.0,50.0,18.0,3.0,49.0
wood_burner,A,A,846.0,43.0,13.0,5.0,44.0,944.0,69.0,16.0,3.0,19.0
wood_burner,A,B,1053.0,99.0,26.0,5.0,14.0,768.0,71.0,14.0,7.0,27.0
wood_burner,A,B,954.0,53.0,25.0,5.0,46.0,945.0,20.0,13.0,8.0,23.0
wood_burner,B,A,948.0,49.0,12.0,10.0,18.0,999.0,99.0,20.0,7.0,47.0
wood_burner,B,B,906.0,107.0,6.0,7.0,34.0,767.0,106.0,7.0,8.0,13.0
wood_burner,A,B,1073.0,74.0,25.0,7.0,35.0,986.0,46.0,10.0,11.0,12.0
wood_burner,A,A,1071.0,37.0,8.0,4.0,40.0,1083.0,59.0,21.0,5.0,46.0
wood_burner,A,A,990.0,31.0,6.0,9.0,7.0,1043.0,46.0,11.0,8.0,19.0
wood_burner,A,B,946.0,31.0,28.0,6.0,43.0,803.0,99.0,30.0,7.0,6.0
wood_burner,B,A,883.0,82.0,11.0,8.0,9.0,913.0,91.0,16.0,9.0,10.0
wood_burner,A,B,1040.0,28.0,28.0,12.0,47.0,934.0,46.0,14.0,10.0,27.0
wood_burner,B,B,1075.0,25.0,17.0,11.0,32.0,939.0,24.0,8.0,5.0,45.0
wood_burner,B,B,1046.0,39.0,28.0,3.0,32.0,1089.0,51.0,29.0,9.0,7.0
wood_burner,B,A,867.0,62.0,11.0,10.0,13.0,1026.0,46.0,7.0,8.0,9.0
wood_burner,A,B,943.0,98.0,20.0,7.0,7.0,930.0,25.0,21.0,4.0,31.0
wood_burner,A,A,874.0,54.0,22.0,4.0,13.0,1080.0,50.0,26.0,11.0,27.0
wood_burner,B,A,802.0,25.0,27.0,4.0,27.0,938.0,27.0,17.0,4.0,29.0
wood_burner,A,A,927.0,54.0,10.0,7.0,14.0,794.0,40.0,27.0,8.0,45.0
wood_burner,B,B,755.0,114.0,17.0,10.0,31.0,991.0,39.0,24.0,4.0,17.0
wood_burner,A,B,761.0,56.0,18.0,6.0,45.0,780.0,76.0,11.0,8.0,40.0
wood_burner,A,B,999.0,22.0,11.0,8.0,49.0,764.0,80.0,22.0,10.0,20.0
wood_burner,A,B,1034.0,63.0,28.0,3.0,47.0,894.0,58.0,7.0,5.0,38.0
wood_burner,B,A,988.0,31.0,14.0,4.0,14.0,827.0,50.0,29.0,12.0,41.0
wood_burner,B,B,918.0,67.0,24.0,11.0,39.0,973.0,36.0,21.0,11.0,40.0
wood_burner,A,A,782.0,90.0,14.0,4.0,48.0,985.0,93.0,8.0,10.0,47.0
wood_burner,B,B,1067.0,93.0,26.0,10.0,32.0,902.0,102.0,25.0,11.0,18.0
wood_burner,A,B,1086.0,71.0,29.0,4.0,49.0,1026.0,41.0,26.0,5.0,14.0
wood_burner,A,A,910.0,40.0,17.0,11.0,36.0,999.0,56.0,25.0,10.0,36.0
wood_burner,B,B,1080.0,102.0,15.0,4.0,34.0,1043.0,51.0,20.0,11.0,41.0
wood_burner,A,A,752.0,66.0,5.0,4.0,42.0,897.0,78.0,16.0,6.0,15.0
wood_burner,B,A,874.0,104.0,20.0,6.0,9.0,845.0,89.0,16.0,9.0,41.0
wood_burner,A,A,792.0,87.0,6.0,10.0,13.0,845.0,116.0,14.0,5.0,45.0
wood_burner,B,B,964.0,109.0,15.0,7.0,48.0,927.0,119.0,10.0,10.0,12.0
hotel,A,A,2.7,200.0,3.4,68.0,23.0,4.1,300.0,3.7,34.0,28.0
hotel,A,A,4.3,406.0,3.8,67.0,45.0,3.4,230.0,4.2,48.0,48.0
hotel,A,A,1.9,464.0,4.3,45.0,26.0,3.4,563.0,4.0,45.0,49.0
hotel,A,A,0.4,534.0,4.4,52.0,22.0,3.8,556.0,4.5,60.0,2.0
hotel,A,A,1.7,255.0,4.9,66.0,7.0,3.0,431.0,3.1,46.0,37.0
hotel,A,B,3.2,312.0,4.5,42.0,27.0,2.2,591.0,4.3,62.0,34.0
hotel,A,A,2.0,585.0,4.4,58.0,14.0,0.9,430.0,4.7,62.0,17.0
hotel,A,B,0.8,406.0,4.8,36.0,37.0,0.9,325.0,3.1,42.0,19.0
hotel,A,B,4.8,585.0,3.4,42.0,47.0,1.1,328.0,3.9,34.0,13.0
hotel,A,A,2.0,354.0,4.9,41.0,10.0,4.6,380.0,4.7,55.0,39.0
hotel,A,A,1.6,261.0,4.5,49.0,28.0,3.4,501.0,3.6,45.0,46.0
hotel,A,B,2.7,315.0,4.3,40.0,39.0,0.3,531.0,4.1,44.0,47.0
hotel,A,A,1.4,297.0,3.1,52.0,38.0,3.4,365.0,4.6,34.0,15.0
hotel,A,B,3.3,587.0,4.3,58.0,39.0,2.0,576.0,4.5,44.0,20.0
hotel,A,B,4.0,340.0,3.4,65.0,27.0,2.7,468.0,4.8,35.0,17.0
hotel,A,A,0.4,365.0,4.0,64.0,33.0,2.9,361.0,4.1,41.0,42.0
hotel,A,B,4.0,535.0,3.3,57.0,38.0,2.6,559.0,4.8,60.0,41.0
hotel,A,A,3.3,551.0,3.3,58.0,35.0,3.1,310.0,3.1,54.0,41.0
hotel,A,B,1.4,285.0,3.4,34.0,34.0,4.9,521.0,3.7,58.0,4.0
hotel,A,A,4.2,330.0,3.0,55.0,7.0,1.4,224.0,3.9,52.0,40.0
hotel,A,A,0.3,531.0,3.2,39.0,31.0,1.8,332.0,4.1,39.0,40.0
hotel,A,A,1.1,536.0,4.6,51.0,2.0,3.9,211.0,4.0,47.0,3.0
hotel,A,A,3.2,490.0,4.2,46.0,26.0,3.0,291.0,4.7,70.0,40.0
hotel,A,B,4.8,332.0,5.0,33.0,24.0,0.8,382.0,4.4,58.0,23.0
hotel,A,A,1.8,276.0,3.8,41.0,10.0,3.7,406.0,3.9,38.0,35.0
hotel,A,B,1.1,306.0,4.1,58.0,49.0,3.8,579.0,4.8,59.0,36.0
hotel,A,A,0.4,282.0,3.0,65.0,36.0,3.2,306.0,3.7,37.0,32.0
hotel,A,B,5.0,322.0,3.1,37.0,18.0,4.5,522.0,3.9,34.0,5.0
hotel,A,A,0.9,511.0,3.9,70.0,46.0,4.0,390.0,4.6,35.0,5.0
hotel,A,A,2.9,403.0,3.4,40.0,1.0,4.6,484.0,4.9,69.0,22.0
hotel,A,B,3.7,354.0,4.6,64.0,7.0,0.2,286.0,4.2,45.0,0.0
hotel,A,A,4.2,514.0,3.9,32.0,44.0,2.7,228.0,3.6,55.0,44.0
hotel,A,B,2.5,456.0,3.4,40.0,45.0,2.0,242.0,4.2,35.0,10.0
hotel,A,B,2.3,434.0,4.3,58.0,22.0,0.4,490.0,3.1,49.0,20.0
hotel,A,B,3.4,485.0,3.5,56.0,35.0,2.4,257.0,4.8,54.0,3.0
hotel,A,A,1.3,595.0,3.5,46.0,39.0,4.1,454.0,4.5,32.0,5.0
hotel,A,A,4.9,521.0,3.1,32.0,12.0,4.7,288.0,4.3,67.0,32.0
hotel,A,B,4.6,305.0,3.3,31.0,38.0,0.6,589.0,4.4,37.0,40.0
hotel,A,A,0.9,405.0,3.2,61.0,44.0,4.6,201.0,4.7,52.0,41.0
hotel,A,B,2.6,448.0,4.2,62.0,4.0,0.4,418.0,3.6,46.0,0.0
hotel,A,B,3.8,210.0,4.7,62.0,23.0,0.7,460.0,3.4,47.0,6.0
hotel,A,B,4.9,418.0,3.7,34.0,37.0,4.3,539.0,3.2,45.0,15.0
hotel,A,B,3.8,259.0,4.2,69.0,38.0,0.1,230.0,3.2,58.0,30.0
hotel,A,A,2.6,382.0,3.8,54.0,32.0,4.6,493.0,4.6,67.0,42.0
hotel,A,A,3.6,212.0,4.4,64.0,22.0,4.4,272.0,4.9,48.0,35.0
hotel,A,B,1.3,320.0,3.7,43.0,5.0,2.3,592.0,4.3,67.0,38.0
hotel,A,A,4.2,598.0,4.5,41.0,12.0,2.1,208.0,3.5,65.0,46.0
hotel,A,A,1.7,508.0,4.5,66.0,40.0,2.7,242.0,4.7,43.0,31.0
hotel,A,A,1.9,415.0,4.9,36.0,27.0,3.3,415.0,4.9,46.0,46.0
hotel,A,A,3.5,587.0,3.2,38.0,14.0,4.5,205.0,3.5,59.0,49.0
hot_glue_sticks,B,B,5.0,275.0,44.0,33.0,77.0,10.0,199.0,23.0,6.0,72.0
hot_glue_sticks,B,B,6.0,204.0,58.0,31.0,63.0,9.0,339.0,45.0,17.0,16.0
hot_glue_sticks,B,B,5.0,106.0,28.0,11.0,20.0,8.0,488.0,44.0,16.0,79.0
hot_glue_sticks,B,B,5.0,140.0,25.0,21.0,72.0,8.0,391.0,15.0,42.0,41.0
hot_glue_sticks,B,B,11.0,112.0,51.0,14.0,87.0,10.0,368.0,24.0,5.0,27.0
hot_glue_sticks,A,A,11.0,163.0,43.0,28.0,70.0,5.0,157.0,15.0,44.0,44.0
hot_glue_sticks,B,A,9.0,328.0,21.0,8.0,11.0,11.0,152.0,58.0,20.0,75.0
hot_glue_sticks,B,A,5.0,415.0,23.0,20.0,57.0,5.0,199.0,50.0,16.0,44.0
hot_glue_sticks,A,A,10.0,190.0,20.0,14.0,45.0,7.0,357.0,34.0,40.0,15.0
hot_glue_sticks,B,A,9.0,435.0,22.0,6.0,49.0,5.0,284.0,46.0,9.0,21.0
hot_glue_sticks,A,A,8.0,170.0,22.0,23.0,21.0,5.0,244.0,33.0,42.0,60.0
hot_glue_sticks,B,B,5.0,189.0,47.0,28.0,88.0,12.0,443.0,16.0,43.0,57.0
hot_glue_sticks,B,B,6.0,168.0,53.0,13.0,17.0,6.0,470.0,33.0,34.0,17.0
hot_glue_sticks,B,A,8.0,227.0,20.0,32.0,43.0,5.0,494.0,34.0,12.0,11.0
hot_glue_sticks,B,A,9.0,306.0,11.0,24.0,77.0,8.0,194.0,35.0,29.0,69.0
hot_glue_sticks,B,B,5.0,421.0,57.0,35.0,87.0,7.0,461.0,19.0,14.0,64.0
hot_glue_sticks,B,A,11.0,133.0,21.0,6.0,50.0,5.0,177.0,47.0,28.0,95.0
hot_glue_sticks,A,A,7.0,372.0,11.0,43.0,31.0,8.0,305.0,57.0,25.0,99.0
hot_glue_sticks,B,A,9.0,187.0,52.0,13.0,100.0,8.0,191.0,58.0,18.0,47.0
hot_glue_sticks,B,A,7.0,367.0,11.0,20.0,25.0,11.0,100.0,40.0,15.0,51.0
hot_glue_sticks,B,B,8.0,385.0,17.0,15.0,21.0,12.0,160.0,17.0,26.0,62.0
hot_glue_sticks,B,A,11.0,123.0,22.0,12.0,63.0,8.0,264.0,54.0,31.0,87.0
hot_glue_sticks,A,B,12.0,208.0,57.0,21.0,15.0,11.0,142.0,11.0,17.0,36.0
hot_glue_sticks,B,A,12.0,448.0,31.0,26.0,86.0,10.0,361.0,36.0,10.0,32.0
hot_glue_sticks,A,A,9.0,335.0,50.0,41.0,97.0,6.0,130.0,55.0,28.0,26.0
hot_glue_sticks,A,A,10.0,202.0,22.0,20.0,57.0,9.0,129.0,47.0,30.0,52.0
hot_glue_sticks,A,A,9.0,420.0,10.0,24.0,71.0,10.0,359.0,19.0,43.0,81.0
hot_glue_sticks,A,B,6.0,272.0,58.0,13.0,47.0,12.0,460.0,22.0,34.0,42.0
hot_glue_sticks,A,A,9.0,407.0,16.0,14.0,29.0,6.0,114.0,17.0,21.0,48.0
hot_glue_sticks,A,B,5.0,333.0,57.0,28.0,42.0,10.0,275.0,19.0,24.0,12.0
hot_glue_sticks,A,B,9.0,164.0,28.0,43.0,79.0,11.0,357.0,42.0,33.0,97.0
hot_glue_sticks,B,A,6.0,406.0,25.0,15.0,84.0,9.0,440.0,54.0,29.0,28.0
hot_glue_sticks,A,A,4.0,314.0,46.0,16.0,16.0,4.0,169.0,45.0,5.0,31.0
hot_glue_sticks,B,B,6.0,384.0,59.0,6.0,20.0,11.0,488.0,17.0,18.0,57.0
hot_glue_sticks,B,B,7.0,267.0,34.0,15.0,15.0,5.0,165.0,15.0,30.0,73.0
hot_glue_sticks,B,B,6.0,417.0,46.0,19.0,54.0,6.0,472.0,38.0,7.0,24.0
hot_glue_sticks,B,A,10.0,254.0,46.0,14.0,82.0,10.0,138.0,39.0,13.0,74.0
hot_glue_sticks,A,A,10.0,417.0,22.0,9.0,70.0,9.0,155.0,20.0,28.0,20.0
hot_glue_sticks,A,A,9.0,196.0,23.0,22.0,58.0,10.0,112.0,46.0,14.0,36.0
hot_glue_sticks,B,B,9.0,376.0,41.0,41.0,28.0,6.0,365.0,23.0,11.0,30.0
hot_glue_sticks,B,A,10.0,431.0,46.0,43.0,81.0,6.0,226.0,46.0,7.0,65.0
hot_glue_sticks,A,B,5.0,120.0,36.0,11.0,94.0,11.0,285.0,20.0,10.0,56.0
hot_glue_sticks,B,A,8.0,245.0,46.0,26.0,80.0,5.0,128.0,29.0,24.0,33.0
hot_glue_sticks,B,B,9.0,189.0,26.0,24.0,74.0,10.0,249.0,32.0,42.0,94.0
hot_glue_sticks,A,A,9.0,142.0,33.0,30.0,35.0,4.0,492.0,55.0,10.0,52.0
hot_glue_sticks,B,A,9.0,220.0,13.0,35.0,79.0,7.0,134.0,30.0,9.0,97.0
hot_glue_sticks,A,A,4.0,215.0,48.0,10.0,20.0,5.0,166.0,37.0,38.0,25.0
hot_glue_sticks,B,B,5.0,406.0,31.0,19.0,21.0,6.0,489.0,16.0,15.0,77.0
hot_glue_sticks,A,A,11.0,462.0,34.0,43.0,64.0,6.0,286.0,46.0,34.0,22.0
hot_glue_sticks,A,A,6.0,483.0,15.0,38.0,40.0,6.0,202.0,33.0,45.0,23.0
scrunchie,A,A,5.6,2.3,3.0,2.4,4.0,3.6,2.7,9.0,2.7,6.0
scrunchie,A,A,3.0,4.1,7.0,2.7,10.0,4.0,4.4,9.0,1.2,4.0
scrunchie,A,B,4.1,2.4,5.0,0.8,3.0,5.7,2.6,7.0,2.7,8.0
scrunchie,A,A,3.7,4.7,8.0,3.0,8.0,5.3,4.3,4.0,2.1,4.0
scrunchie,A,B,5.5,1.5,6.0,1.3,8.0,4.0,4.4,9.0,2.7,2.0
scrunchie,A,A,5.8,4.0,7.0,2.1,1.0,5.6,3.2,6.0,1.3,8.0
scrunchie,A,A,5.3,4.5,4.0,1.4,3.0,3.3,2.3,2.0,2.5,3.0
scrunchie,A,B,3.2,1.3,8.0,1.0,5.0,4.2,4.2,10.0,1.3,7.0
scrunchie,A,B,5.7,2.9,9.0,2.3,4.0,5.6,3.3,3.0,2.0,8.0
scrunchie,A,A,4.6,2.9,5.0,2.7,7.0,3.6,2.4,5.0,2.9,7.0
scrunchie,A,A,3.4,4.7,2.0,2.0,5.0,5.2,2.7,3.0,1.8,8.0
scrunchie,A,A,5.4,2.4,4.0,2.4,8.0,3.7,4.5,10.0,1.6,4.0
scrunchie,A,A,5.1,4.7,4.0,1.3,4.0,5.2,1.7,6.0,1.8,7.0
scrunchie,A,B,3.4,4.8,10.0,1.9,8.0,3.6,4.6,6.0,2.4,9.0
scrunchie,A,B,4.1,4.7,4.0,0.6,6.0,5.7,4.6,10.0,1.8,9.0
scrunchie,A,A,4.7,1.6,7.0,2.5,5.0,4.8,2.0,4.0,1.6,6.0
scrunchie,A,B,4.4,1.4,2.0,1.4,7.0,5.2,1.9,4.0,1.8,3.0
scrunchie,A,A,4.8,4.6,4.0,2.0,7.0,5.2,3.8,8.0,1.2,9.0
scrunchie,A,B,5.8,1.2,10.0,1.6,2.0,3.2,4.2,7.0,0.9,5.0
scrunchie,A,A,4.9,5.0,5.0,2.4,3.0,3.6,1.6,5.0,2.0,4.0
scrunchie,A,B,3.5,1.9,3.0,1.0,4.0,4.5,1.7,6.0,1.6,10.0
scrunchie,A,A,4.5,4.8,6.0,1.0,6.0,3.4,1.7,3.0,2.3,10.0
scrunchie,A,A,4.2,2.4,5.0,1.4,7.0,4.2,1.6,9.0,1.9,1.0
scrunchie,A,A,5.5,3.9,5.0,2.1,9.0,4.2,2.7,4.0,1.9,7.0
scrunchie,A,A,5.2,4.8,3.0,1.4,9.0,5.4,3.4,7.0,1.4,10.0
scrunchie,A,A,4.6,2.6,3.0,0.8,9.0,5.4,1.1,5.0,1.7,5.0
scrunchie,A,A,4.1,4.6,5.0,1.8,9.0,4.9,2.9,5.0,1.5,6.0
scrunchie,A,B,5.4,2.0,5.0,1.5,4.0,5.7,3.2,4.0,1.3,8.0
scrunchie,A,A,3.5,3.8,2.0,1.0,2.0,5.4,1.6,4.0,0.6,3.0
scrunchie,A,A,5.2,3.9,9.0,2.9,6.0,5.8,1.4,9.0,1.6,3.0
scrunchie,A,A,5.2,4.4,5.0,0.7,9.0,5.3,3.4,10.0,0.6,2.0
scrunchie,A,B,3.4,1.1,8.0,2.1,2.0,3.5,1.7,7.0,2.2,10.0
scrunchie,A,B,4.1,4.9,5.0,1.5,3.0,3.7,4.9,10.0,2.3,3.0
scrunchie,A,B,3.5,1.6,5.0,2.3,2.0,4.6,3.7,2.0,1.6,8.0
scrunchie,A,B,4.7,2.8,9.0,2.0,4.0,4.2,4.8,9.0,2.8,6.0
scrunchie,A,B,3.4,1.7,5.0,2.2,1.0,5.4,4.1,6.0,0.5,8.0
scrunchie,A,B,4.2,3.7,7.0,2.3,5.0,5.9,4.8,9.0,2.0,4.0
scrunchie,A,B,4.1,2.1,9.0,2.5,8.0,5.5,5.0,8.0,1.3,8.0
scrunchie,A,B,3.8,3.4,3.0,2.6,5.0,3.8,4.7,3.0,2.8,8.0
scrunchie,A,B,3.4,4.0,7.0,2.8,6.0,4.3,4.7,3.0,2.4,2.0
scrunchie,A,B,3.8,1.5,9.0,1.6,8.0,3.8,3.9,7.0,0.7,5.0
scrunchie,A,B,5.2,1.9,7.0,1.2,4.0,5.8,4.8,10.0,1.6,6.0
scrunchie,A,A,5.4,4.0,6.0,2.7,5.0,5.9,2.9,3.0,2.4,2.0
scrunchie,A,B,5.0,1.2,10.0,1.9,8.0,3.4,3.5,5.0,1.1,8.0
scrunchie,A,A,3.1,2.9,3.0,2.6,9.0,3.1,2.9,6.0,2.3,8.0
scrunchie,A,A,4.0,4.7,3.0,0.8,8.0,3.4,1.7,6.0,1.3,2.0
scrunchie,A,B,5.8,2.9,8.0,1.1,9.0,3.7,4.6,7.0,2.9,8.0
scrunchie,A,B,4.9,3.1,9.0,1.6,2.0,5.7,4.2,7.0,2.4,3.0
scrunchie,A,A,4.4,4.3,10.0,2.8,2.0,5.1,3.2,5.0,0.9,2.0
scrunchie,A,B,4.4,3.0,4.0,1.4,6.0,5.3,3.4,3.0,2.7,4.0
rfid_wallet,A,A,100.0,16.0,2.0,17.0,10.0,94.0,11.0,4.0,7.0,3.0
rfid_wallet,A,B,91.0,7.0,7.0,17.0,10.0,97.0,8.0,10.0,18.0,6.0
rfid_wallet,A,B,99.0,12.0,4.0,17.0,4.0,100.0,7.0,10.0,7.0,1.0
rfid_wallet,A,B,95.0,6.0,6.0,8.0,9.0,97.0,12.0,9.0,25.0,7.0
rfid_wallet,A,B,97.0,4.0,1.0,14.0,10.0,93.0,11.0,1.0,14.0,9.0
rfid_wallet,A,B,96.0,14.0,1.0,10.0,3.0,98.0,5.0,9.0,11.0,9.0
rfid_wallet,A,B,95.0,8.0,10.0,14.0,7.0,91.0,14.0,10.0,8.0,8.0
rfid_wallet,A,B,93.0,6.0,4.0,19.0,10.0,100.0,16.0,7.0,18.0,2.0
rfid_wallet,A,A,97.0,11.0,4.0,23.0,3.0,91.0,6.0,2.0,17.0,8.0
rfid_wallet,A,A,92.0,10.0,6.0,17.0,5.0,95.0,4.0,2.0,14.0,3.0
rfid_wallet,A,B,97.0,7.0,8.0,11.0,2.0,95.0,9.0,4.0,21.0,3.0
rfid_wallet,A,A,97.0,14.0,5.0,16.0,9.0,96.0,6.0,2.0,8.0,4.0
rfid_wallet,A,A,91.0,12.0,5.0,12.0,6.0,99.0,7.0,2.0,12.0,4.0
rfid_wallet,A,B,99.0,12.0,5.0,9.0,1.0,91.0,14.0,7.0,9.0,7.0
rfid_wallet,A,B,91.0,10.0,4.0,8.0,8.0,97.0,10.0,3.0,19.0,5.0
rfid_wallet,A,B,97.0,5.0,9.0,6.0,3.0,94.0,6.0,2.0,19.0,10.0
rfid_wallet,A,A,93.0,7.0,7.0,10.0,5.0,97.0,9.0,2.0,7.0,6.0
rfid_wallet,A,B,100.0,15.0,2.0,16.0,5.0,92.0,12.0,5.0,21.0,4.0
rfid_wallet,A,B,99.0,14.0,5.0,9.0,5.0,91.0,12.0,7.0,17.0,10.0
rfid_wallet,A,B,90.0,13.0,8.0,8.0,4.0,91.0,11.0,8.0,13.0,7.0
rfid_wallet,A,B,94.0,13.0,3.0,25.0,5.0,90.0,5.0,8.0,22.0,7.0
rfid_wallet,A,A,92.0,14.0,7.0,8.0,4.0,97.0,4.0,1.0,13.0,9.0
rfid_wallet,A,B,100.0,8.0,9.0,21.0,9.0,96.0,16.0,7.0,24.0,6.0
rfid_wallet,A,A,92.0,10.0,5.0,12.0,4.0,95.0,11.0,3.0,11.0,6.0
rfid_wallet,A,B,95.0,9.0,7.0,10.0,6.0,93.0,13.0,7.0,21.0,6.0
rfid_wallet,A,B,92.0,15.0,6.0,13.0,4.0,94.0,13.0,8.0,15.0,8.0
rfid_wallet,A,A,92.0,9.0,4.0,12.0,4.0,97.0,13.0,3.0,10.0,8.0
rfid_wallet,A,A,96.0,12.0,7.0,19.0,3.0,91.0,8.0,1.0,24.0,6.0
rfid_wallet,A,B,97.0,16.0,8.0,10.0,4.0,91.0,14.0,8.0,15.0,4.0
rfid_wallet,A,A,93.0,10.0,7.0,23.0,9.0,99.0,9.0,5.0,12.0,10.0
rfid_wallet,A,B,92.0,6.0,4.0,24.0,9.0,93.0,14.0,9.0,14.0,3.0
rfid_wallet,A,A,98.0,8.0,2.0,23.0,5.0,94.0,11.0,3.0,6.0,5.0
rfid_wallet,A,A,94.0,4.0,4.0,20.0,4.0,97.0,11.0,3.0,6.0,7.0
rfid_wallet,A,B,96.0,8.0,3.0,22.0,9.0,92.0,11.0,6.0,12.0,1.0
rfid_wallet,A,A,93.0,12.0,6.0,16.0,2.0,92.0,8.0,5.0,13.0,9.0
rfid_wallet,A,A,91.0,16.0,3.0,22.0,3.0,96.0,9.0,1.0,21.0,8.0
rfid_wallet,A,A,93.0,13.0,5.0,25.0,1.0,94.0,7.0,7.0,21.0,9.0
rfid_wallet,A,B,95.0,9.0,8.0,8.0,3.0,97.0,9.0,10.0,8.0,5.0
rfid_wallet,A,B,92.0,4.0,2.0,8.0,4.0,94.0,10.0,4.0,19.0,6.0
rfid_wallet,A,B,100.0,6.0,6.0,15.0,4.0,99.0,7.0,9.0,13.0,4.0
rfid_wallet,A,B,96.0,11.0,4.0,8.0,10.0,94.0,5.0,7.0,16.0,4.0
rfid_wallet,A,A,93.0,14.0,4.0,14.0,10.0,94.0,9.0,2.0,19.0,7.0
rfid_wallet,A,A,94.0,9.0,3.0,21.0,5.0,98.0,8.0,8.0,7.0,3.0
rfid_wallet,A,B,100.0,12.0,7.0,15.0,5.0,92.0,6.0,7.0,19.0,3.0
rfid_wallet,A,A,96.0,6.0,7.0,9.0,6.0,93.0,11.0,2.0,15.0,7.0
